# JMH version: 1.37
# VM version: JDK 21.0.5, OpenJDK 64-Bit Server VM, 21.0.5+11-LTS
# VM invoker: /home/rafael/.sdkman/candidates/java/21.0.5-amzn/bin/java
# VM options: <none>
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.sample.ECDSABenchmark.benchmarkKeyGeneration

# Run progress: 0.00% complete, ETA 02:05:00
# Fork: 1 of 5
# Warmup Iteration   1: ≈ 10⁻⁵ ops/ns
# Warmup Iteration   2: ≈ 10⁻⁵ ops/ns
# Warmup Iteration   3: ≈ 10⁻⁵ ops/ns
# Warmup Iteration   4: ≈ 10⁻⁵ ops/ns
# Warmup Iteration   5: ≈ 10⁻⁵ ops/ns
# Warmup Iteration   1: 3221.883 ±(99.9%) 166.015 ns/op
# Warmup Iteration   2: 2063.953 ±(99.9%) 46.081 ns/op
# Warmup Iteration   3: 1840.644 ±(99.9%) 35.594 ns/op
# Warmup Iteration   4: 1927.943 ±(99.9%) 137.236 ns/op
# Warmup Iteration   5: 2069.550 ±(99.9%) 42.651 ns/op
Iteration   1: 1884.645 ±(99.9%) 41.253 ns/op
                 p0.00:   679.000 ns/op
                 p0.50:   1342.000 ns/op
                 p0.90:   2976.000 ns/op
                 p0.95:   3896.000 ns/op
                 p0.99:   7336.640 ns/op
                 p0.999:  28628.352 ns/op
                 p0.9999: 84218.675 ns/op
                 p1.00:   171008.000 ns/op

Iteration   2: 1867.172 ±(99.9%) 39.311 ns/op
                 p0.00:   661.000 ns/op
                 p0.50:   1328.000 ns/op
                 p0.90:   2972.000 ns/op
                 p0.95:   3888.000 ns/op
                 p0.99:   7489.600 ns/op
                 p0.999:  27889.280 ns/op
                 p0.9999: 91185.152 ns/op
                 p1.00:   100992.000 ns/op

Iteration   3: 1866.328 ±(99.9%) 34.504 ns/op
                 p0.00:   669.000 ns/op
                 p0.50:   1334.000 ns/op
                 p0.90:   2984.000 ns/op
                 p0.95:   4050.800 ns/op
                 p0.99:   7313.760 ns/op
                 p0.999:  22254.784 ns/op
                 p0.9999: 68782.208 ns/op
                 p1.00:   103424.000 ns/op

Iteration   4: 1842.499 ±(99.9%) 34.156 ns/op
                 p0.00:   693.000 ns/op
                 p0.50:   1330.000 ns/op
                 p0.90:   2976.000 ns/op
                 p0.95:   4104.000 ns/op
                 p0.99:   7088.320 ns/op
                 p0.999:  23572.864 ns/op
                 p0.9999: 70869.606 ns/op
                 p1.00:   99456.000 ns/op

Iteration   5: 1934.097 ±(99.9%) 47.500 ns/op
                 p0.00:   672.000 ns/op
                 p0.50:   1350.000 ns/op
                 p0.90:   3024.000 ns/op
                 p0.95:   4408.000 ns/op
                 p0.99:   8064.000 ns/op
                 p0.999:  30021.888 ns/op
                 p0.9999: 124349.901 ns/op
                 p1.00:   136448.000 ns/op


# Run progress: 92.00% complete, ETA 00:10:01
# Fork: 5 of 5
# Warmup Iteration   1: 3290.386 ±(99.9%) 150.101 ns/op
# Warmup Iteration   2: 2065.087 ±(99.9%) 45.875 ns/op
# Warmup Iteration   3: 1902.150 ±(99.9%) 33.204 ns/op
# Warmup Iteration   4: 1767.054 ±(99.9%) 30.357 ns/op
# Warmup Iteration   5: 1809.984 ±(99.9%) 35.763 ns/op
Iteration   1: 1889.664 ±(99.9%) 45.465 ns/op
                 p0.00:   777.000 ns/op
                 p0.50:   1330.000 ns/op
                 p0.90:   2900.000 ns/op
                 p0.95:   4240.000 ns/op
                 p0.99:   7688.960 ns/op
                 p0.999:  24293.760 ns/op
                 p0.9999: 115449.293 ns/op
                 p1.00:   118912.000 ns/op

Iteration   2: 1778.900 ±(99.9%) 30.396 ns/op
                 p0.00:   776.000 ns/op
                 p0.50:   1310.000 ns/op
                 p0.90:   2804.000 ns/op
                 p0.95:   3612.000 ns/op
                 p0.99:   6856.000 ns/op
                 p0.999:  18080.000 ns/op
                 p0.9999: 59406.950 ns/op
                 p1.00:   97664.000 ns/op

Iteration   3: 1784.787 ±(99.9%) 43.252 ns/op
                 p0.00:   803.000 ns/op
                 p0.50:   1306.000 ns/op
                 p0.90:   2808.000 ns/op
                 p0.95:   3500.000 ns/op
                 p0.99:   6744.000 ns/op
                 p0.999:  22852.352 ns/op
                 p0.9999: 136289.894 ns/op
                 p1.00:   193536.000 ns/op

Iteration   4: 1787.687 ±(99.9%) 35.283 ns/op
                 p0.00:   784.000 ns/op
                 p0.50:   1306.000 ns/op
                 p0.90:   2804.000 ns/op
                 p0.95:   3731.600 ns/op
                 p0.99:   6856.000 ns/op
                 p0.999:  23418.432 ns/op
                 p0.9999: 63142.950 ns/op
                 p1.00:   157184.000 ns/op

Iteration   5: 1795.521 ±(99.9%) 34.535 ns/op
                 p0.00:   783.000 ns/op
                 p0.50:   1312.000 ns/op
                 p0.90:   2840.000 ns/op
                 p0.95:   3689.600 ns/op
                 p0.99:   6670.080 ns/op
                 p0.999:  20921.216 ns/op
                 p0.9999: 79238.451 ns/op
                 p1.00:   124160.000 ns/op



Result "org.sample.ECDSABenchmark.measureCpuUsage":
  N = 813891
  mean =   1814.381 ±(99.9%) 7.718 ns/op

  Histogram, ns/op:
    [     0.000,  25000.000) = 813168 
    [ 25000.000,  50000.000) = 541 
    [ 50000.000,  75000.000) = 88 
    [ 75000.000, 100000.000) = 43 
    [100000.000, 125000.000) = 29 
    [125000.000, 150000.000) = 11 
    [150000.000, 175000.000) = 5 
    [175000.000, 200000.000) = 2 
    [200000.000, 225000.000) = 1 
    [225000.000, 250000.000) = 2 
    [250000.000, 275000.000) = 1 

  Percentiles, ns/op:
      p(0.0000) =    600.000 ns/op
     p(50.0000) =   1304.000 ns/op
     p(90.0000) =   2900.000 ns/op
     p(95.0000) =   3952.000 ns/op
     p(99.0000) =   7152.000 ns/op
     p(99.9000) =  23171.456 ns/op
     p(99.9900) =  81920.000 ns/op
     p(99.9990) = 168711.055 ns/op
     p(99.9999) = 251904.000 ns/op
    p(100.0000) = 251904.000 ns/op


# JMH version: 1.37
# VM version: JDK 21.0.5, OpenJDK 64-Bit Server VM, 21.0.5+11-LTS
# VM invoker: /home/rafael/.sdkman/candidates/java/21.0.5-amzn/bin/java
# VM options: <none>
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: org.sample.ECDSABenchmark.measureMemoryUsage

# Run progress: 93.33% complete, ETA 00:08:21
# Fork: 1 of 5
# Warmup Iteration   1: 3301.625 ±(99.9%) 172.120 ns/op
# Warmup Iteration   2: 2145.261 ±(99.9%) 57.451 ns/op
# Warmup Iteration   3: 2099.095 ±(99.9%) 53.349 ns/op
# Warmup Iteration   4: 1967.959 ±(99.9%) 48.982 ns/op
# Warmup Iteration   5: 2005.185 ±(99.9%) 45.055 ns/op
Iteration   1: 1963.661 ±(99.9%) 42.344 ns/op
                 p0.00:   632.000 ns/op
                 p0.50:   1308.000 ns/op
                 p0.90:   3368.000 ns/op
                 p0.95:   4552.000 ns/op
                 p0.99:   9422.240 ns/op
                 p0.999:  28750.240 ns/op
                 p0.9999: 65865.594 ns/op
                 p1.00:   116992.000 ns/op

Iteration   2: 1989.134 ±(99.9%) 53.483 ns/op
                 p0.00:   628.000 ns/op
                 p0.50:   1308.000 ns/op
                 p0.90:   3372.000 ns/op
                 p0.95:   4760.000 ns/op
                 p0.99:   9632.000 ns/op
                 p0.999:  28755.200 ns/op
                 p0.9999: 122525.696 ns/op
                 p1.00:   287744.000 ns/op

Iteration   3: 1980.616 ±(99.9%) 110.804 ns/op
                 p0.00:   654.000 ns/op
                 p0.50:   1298.000 ns/op
                 p0.90:   3344.000 ns/op
                 p0.95:   4944.000 ns/op
                 p0.99:   9120.640 ns/op
                 p0.999:  24132.480 ns/op
                 p0.9999: 78108.314 ns/op
                 p1.00:   1029120.000 ns/op

Iteration   4: 2005.000 ±(99.9%) 45.652 ns/op
                 p0.00:   638.000 ns/op
                 p0.50:   1314.000 ns/op
                 p0.90:   3328.000 ns/op
                 p0.95:   4904.000 ns/op
                 p0.99:   9297.600 ns/op
                 p0.999:  29115.840 ns/op
                 p0.9999: 92170.112 ns/op
                 p1.00:   116352.000 ns/op

Iteration   5: 1979.508 ±(99.9%) 46.785 ns/op
                 p0.00:   647.000 ns/op
                 p0.50:   1300.000 ns/op
                 p0.90:   3324.000 ns/op
                 p0.95:   4904.800 ns/op
                 p0.99:   9360.000 ns/op
                 p0.999:  33492.608 ns/op
                 p0.9999: 88459.699 ns/op
                 p1.00:   136704.000 ns/op


# Run progress: 94.67% complete, ETA 00:06:40
# Fork: 2 of 5
# Warmup Iteration   1: 3264.112 ±(99.9%) 245.138 ns/op
# Warmup Iteration   2: 2131.176 ±(99.9%) 158.974 ns/op
# Warmup Iteration   3: 1992.516 ±(99.9%) 48.493 ns/op
# Warmup Iteration   4: 1982.939 ±(99.9%) 44.744 ns/op
# Warmup Iteration   5: 2046.946 ±(99.9%) 49.131 ns/op
Iteration   1: 1945.066 ±(99.9%) 41.531 ns/op
                 p0.00:   764.000 ns/op
                 p0.50:   1310.000 ns/op
                 p0.90:   3292.000 ns/op
                 p0.95:   4574.000 ns/op
                 p0.99:   8798.400 ns/op
                 p0.999:  26461.120 ns/op
                 p0.9999: 72997.184 ns/op
                 p1.00:   157440.000 ns/op

Iteration   2: 1959.619 ±(99.9%) 42.701 ns/op
                 p0.00:   768.000 ns/op
                 p0.50:   1318.000 ns/op
                 p0.90:   3264.000 ns/op
                 p0.95:   4384.000 ns/op
                 p0.99:   8930.400 ns/op
                 p0.999:  27183.040 ns/op
                 p0.9999: 107284.544 ns/op
                 p1.00:   126208.000 ns/op

Iteration   3: 1970.988 ±(99.9%) 40.431 ns/op
                 p0.00:   791.000 ns/op
                 p0.50:   1320.000 ns/op
                 p0.90:   3292.000 ns/op
                 p0.95:   4592.000 ns/op
                 p0.99:   8999.520 ns/op
                 p0.999:  26760.256 ns/op
                 p0.9999: 82178.355 ns/op
                 p1.00:   114432.000 ns/op

Iteration   4: 1971.805 ±(99.9%) 46.884 ns/op
                 p0.00:   770.000 ns/op
                 p0.50:   1318.000 ns/op
                 p0.90:   3284.000 ns/op
                 p0.95:   4408.000 ns/op
                 p0.99:   8784.000 ns/op
                 p0.999:  29118.528 ns/op
                 p0.9999: 107240.307 ns/op
                 p1.00:   146432.000 ns/op

Iteration   5: 2055.520 ±(99.9%) 150.429 ns/op
                 p0.00:   814.000 ns/op
                 p0.50:   1330.000 ns/op
                 p0.90:   3356.000 ns/op
                 p0.95:   4696.000 ns/op
                 p0.99:   10093.760 ns/op
                 p0.999:  34914.816 ns/op
                 p0.9999: 91863.603 ns/op
                 p1.00:   1433600.000 ns/op


# Run progress: 96.00% complete, ETA 00:05:00
# Fork: 3 of 5
# Warmup Iteration   1: 3252.693 ±(99.9%) 160.387 ns/op
# Warmup Iteration   2: 2105.965 ±(99.9%) 45.915 ns/op
# Warmup Iteration   3: 1978.323 ±(99.9%) 42.922 ns/op
# Warmup Iteration   4: 1981.082 ±(99.9%) 44.348 ns/op
# Warmup Iteration   5: 2009.644 ±(99.9%) 44.305 ns/op
Iteration   1: 1982.401 ±(99.9%) 43.513 ns/op
                 p0.00:   828.000 ns/op
                 p0.50:   1318.000 ns/op
                 p0.90:   3324.000 ns/op
                 p0.95:   4825.600 ns/op
                 p0.99:   9219.840 ns/op
                 p0.999:  28218.112 ns/op
                 p0.9999: 83425.792 ns/op
                 p1.00:   158208.000 ns/op

Iteration   2: 1963.091 ±(99.9%) 45.143 ns/op
                 p0.00:   838.000 ns/op
                 p0.50:   1316.000 ns/op
                 p0.90:   3300.000 ns/op
                 p0.95:   4454.800 ns/op
                 p0.99:   9200.000 ns/op
                 p0.999:  26598.112 ns/op
                 p0.9999: 84050.214 ns/op
                 p1.00:   209664.000 ns/op

Iteration   3: 1953.249 ±(99.9%) 42.512 ns/op
                 p0.00:   855.000 ns/op
                 p0.50:   1306.000 ns/op
                 p0.90:   3280.000 ns/op
                 p0.95:   4600.000 ns/op
                 p0.99:   8976.000 ns/op
                 p0.999:  25566.400 ns/op
                 p0.9999: 90771.200 ns/op
                 p1.00:   164352.000 ns/op

Iteration   4: 1937.051 ±(99.9%) 37.388 ns/op
                 p0.00:   832.000 ns/op
                 p0.50:   1312.000 ns/op
                 p0.90:   3276.400 ns/op
                 p0.95:   4340.400 ns/op
                 p0.99:   8720.000 ns/op
                 p0.999:  26199.744 ns/op
                 p0.9999: 59901.011 ns/op
                 p1.00:   84864.000 ns/op

Iteration   5: 2013.345 ±(99.9%) 165.358 ns/op
                 p0.00:   854.000 ns/op
                 p0.50:   1308.000 ns/op
                 p0.90:   3304.000 ns/op
                 p0.95:   4384.000 ns/op
                 p0.99:   9184.000 ns/op
                 p0.999:  27596.544 ns/op
                 p0.9999: 124272.896 ns/op
                 p1.00:   1579008.000 ns/op


# Run progress: 97.33% complete, ETA 00:03:20
# Fork: 4 of 5
# Warmup Iteration   1: 3274.359 ±(99.9%) 186.266 ns/op
# Warmup Iteration   2: 2076.269 ±(99.9%) 54.612 ns/op
# Warmup Iteration   3: 2021.868 ±(99.9%) 164.801 ns/op
# Warmup Iteration   4: 1981.076 ±(99.9%) 44.646 ns/op
# Warmup Iteration   5: 1972.385 ±(99.9%) 38.203 ns/op
Iteration   1: 1950.756 ±(99.9%) 43.675 ns/op
                 p0.00:   702.000 ns/op
                 p0.50:   1322.000 ns/op
                 p0.90:   3280.000 ns/op
                 p0.95:   4408.000 ns/op
                 p0.99:   9012.960 ns/op
                 p0.999:  32797.216 ns/op
                 p0.9999: 89450.803 ns/op
                 p1.00:   95360.000 ns/op

Iteration   2: 2023.365 ±(99.9%) 56.478 ns/op
                 p0.00:   631.000 ns/op
                 p0.50:   1340.000 ns/op
                 p0.90:   3356.000 ns/op
                 p0.95:   4872.000 ns/op
                 p0.99:   9724.320 ns/op
                 p0.999:  29732.960 ns/op
                 p0.9999: 166755.738 ns/op
                 p1.00:   212736.000 ns/op

Iteration   3: 2033.400 ±(99.9%) 174.382 ns/op
                 p0.00:   671.000 ns/op
                 p0.50:   1322.000 ns/op
                 p0.90:   3268.000 ns/op
                 p0.95:   4680.000 ns/op
                 p0.99:   9218.080 ns/op
                 p0.999:  30441.728 ns/op
                 p0.9999: 118410.842 ns/op
                 p1.00:   1660928.000 ns/op

Iteration   4: 1978.224 ±(99.9%) 49.799 ns/op
                 p0.00:   685.000 ns/op
                 p0.50:   1322.000 ns/op
                 p0.90:   3316.000 ns/op
                 p0.95:   4496.000 ns/op
                 p0.99:   9289.440 ns/op
                 p0.999:  29744.256 ns/op
                 p0.9999: 120636.851 ns/op
                 p1.00:   144128.000 ns/op

Iteration   5: 2035.795 ±(99.9%) 53.875 ns/op
                 p0.00:   681.000 ns/op
                 p0.50:   1348.000 ns/op
                 p0.90:   3356.000 ns/op
                 p0.95:   5000.000 ns/op
                 p0.99:   9536.000 ns/op
                 p0.999:  31307.136 ns/op
                 p0.9999: 100086.426 ns/op
                 p1.00:   313856.000 ns/op


# Run progress: 98.67% complete, ETA 00:01:40
# Fork: 5 of 5
# Warmup Iteration   1: 3164.262 ±(99.9%) 138.077 ns/op
# Warmup Iteration   2: 2136.454 ±(99.9%) 61.895 ns/op
# Warmup Iteration   3: 1961.653 ±(99.9%) 48.384 ns/op
# Warmup Iteration   4: 1946.102 ±(99.9%) 44.158 ns/op
# Warmup Iteration   5: 2057.017 ±(99.9%) 48.903 ns/op
Iteration   1: 1952.916 ±(99.9%) 48.823 ns/op
                 p0.00:   660.000 ns/op
                 p0.50:   1266.000 ns/op
                 p0.90:   3304.000 ns/op
                 p0.95:   4636.000 ns/op
                 p0.99:   9488.000 ns/op
                 p0.999:  30160.000 ns/op
                 p0.9999: 122931.200 ns/op
                 p1.00:   155648.000 ns/op

Iteration   2: 1961.591 ±(99.9%) 51.313 ns/op
                 p0.00:   681.000 ns/op
                 p0.50:   1258.000 ns/op
                 p0.90:   3292.000 ns/op
                 p0.95:   4688.000 ns/op
                 p0.99:   9393.920 ns/op
                 p0.999:  33147.904 ns/op
                 p0.9999: 123763.098 ns/op
                 p1.00:   191744.000 ns/op

Iteration   3: 1975.478 ±(99.9%) 49.037 ns/op
                 p0.00:   654.000 ns/op
                 p0.50:   1264.000 ns/op
                 p0.90:   3316.000 ns/op
                 p0.95:   4936.400 ns/op
                 p0.99:   9379.520 ns/op
                 p0.999:  34337.728 ns/op
                 p0.9999: 117871.859 ns/op
                 p1.00:   133120.000 ns/op

Iteration   4: 1939.393 ±(99.9%) 40.911 ns/op
                 p0.00:   634.000 ns/op
                 p0.50:   1268.000 ns/op
                 p0.90:   3320.000 ns/op
                 p0.95:   4816.000 ns/op
                 p0.99:   9202.560 ns/op
                 p0.999:  25952.000 ns/op
                 p0.9999: 87302.067 ns/op
                 p1.00:   124544.000 ns/op

Iteration   5: 2017.456 ±(99.9%) 50.732 ns/op
                 p0.00:   667.000 ns/op
                 p0.50:   1278.000 ns/op
                 p0.90:   3416.000 ns/op
                 p0.95:   5192.000 ns/op
                 p0.99:   10423.040 ns/op
                 p0.999:  33749.120 ns/op
                 p0.9999: 119164.237 ns/op
                 p1.00:   185600.000 ns/op



Result "org.sample.ECDSABenchmark.measureMemoryUsage":
  N = 816320
  mean =   1981.456 ±(99.9%) 14.868 ns/op

  Histogram, ns/op:
    [      0.000,  125000.000) = 816286 
    [ 125000.000,  250000.000) = 28 
    [ 250000.000,  375000.000) = 2 
    [ 375000.000,  500000.000) = 0 
    [ 500000.000,  625000.000) = 0 
    [ 625000.000,  750000.000) = 0 
    [ 750000.000,  875000.000) = 0 
    [ 875000.000, 1000000.000) = 0 
    [1000000.000, 1125000.000) = 1 
    [1125000.000, 1250000.000) = 0 
    [1250000.000, 1375000.000) = 0 
    [1375000.000, 1500000.000) = 1 
    [1500000.000, 1625000.000) = 1 
    [1625000.000, 1750000.000) = 1 
    [1750000.000, 1875000.000) = 0 

  Percentiles, ns/op:
      p(0.0000) =    628.000 ns/op
     p(50.0000) =   1308.000 ns/op
     p(90.0000) =   3316.000 ns/op
     p(95.0000) =   4672.000 ns/op
     p(99.0000) =   9280.000 ns/op
     p(99.9000) =  29397.728 ns/op
     p(99.9900) =  92429.274 ns/op
     p(99.9990) = 206739.277 ns/op
     p(99.9999) = 1660928.000 ns/op
    p(100.0000) = 1660928.000 ns/op


# JMH version: 1.37
# VM version: JDK 21.0.5, OpenJDK 64-Bit Server VM, 21.0.5+11-LTS
# VM invoker: /home/rafael/.sdkman/candidates/java/21.0.5-amzn/bin/java
# VM options: <none>
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: <none>
# Measurement: 1 iterations, single-shot each
# Timeout: 10 min per iteration
# Threads: 1 thread
# Benchmark mode: Single shot invocation time
# Benchmark: org.sample.ECDSABenchmark.benchmarkKeyGeneration

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 1 of 5
Iteration   1: 1709264.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 2 of 5
Iteration   1: 1197094.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 3 of 5
Iteration   1: 1198490.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 4 of 5
Iteration   1: 1245558.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 5 of 5
Iteration   1: 1195129.000 ns/op


Result "org.sample.ECDSABenchmark.benchmarkKeyGeneration":
  N = 5
  mean = 1309107.000 ±(99.9%) 865192.043 ns/op

  Histogram, ns/op:
    [1100000.000, 1150000.000) = 0 
    [1150000.000, 1200000.000) = 3 
    [1200000.000, 1250000.000) = 1 
    [1250000.000, 1300000.000) = 0 
    [1300000.000, 1350000.000) = 0 
    [1350000.000, 1400000.000) = 0 
    [1400000.000, 1450000.000) = 0 
    [1450000.000, 1500000.000) = 0 
    [1500000.000, 1550000.000) = 0 
    [1550000.000, 1600000.000) = 0 
    [1600000.000, 1650000.000) = 0 
    [1650000.000, 1700000.000) = 0 
    [1700000.000, 1750000.000) = 1 

  Percentiles, ns/op:
      p(0.0000) = 1195129.000 ns/op
     p(50.0000) = 1198490.000 ns/op
     p(90.0000) = 1709264.000 ns/op
     p(95.0000) = 1709264.000 ns/op
     p(99.0000) = 1709264.000 ns/op
     p(99.9000) = 1709264.000 ns/op
     p(99.9900) = 1709264.000 ns/op
     p(99.9990) = 1709264.000 ns/op
     p(99.9999) = 1709264.000 ns/op
    p(100.0000) = 1709264.000 ns/op


# JMH version: 1.37
# VM version: JDK 21.0.5, OpenJDK 64-Bit Server VM, 21.0.5+11-LTS
# VM invoker: /home/rafael/.sdkman/candidates/java/21.0.5-amzn/bin/java
# VM options: <none>
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: <none>
# Measurement: 1 iterations, single-shot each
# Timeout: 10 min per iteration
# Threads: 1 thread
# Benchmark mode: Single shot invocation time
# Benchmark: org.sample.ECDSABenchmark.benchmarkSigning

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 1 of 5
Iteration   1: 1192426.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 2 of 5
Iteration   1: 1215476.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 3 of 5
Iteration   1: 1288896.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 4 of 5
Iteration   1: 1337828.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 5 of 5
Iteration   1: 1261471.000 ns/op


Result "org.sample.ECDSABenchmark.benchmarkSigning":
  N = 5
  mean = 1259219.400 ±(99.9%) 223203.910 ns/op

  Histogram, ns/op:
    [1100000.000, 1125000.000) = 0 
    [1125000.000, 1150000.000) = 0 
    [1150000.000, 1175000.000) = 0 
    [1175000.000, 1200000.000) = 1 
    [1200000.000, 1225000.000) = 1 
    [1225000.000, 1250000.000) = 0 
    [1250000.000, 1275000.000) = 1 
    [1275000.000, 1300000.000) = 1 
    [1300000.000, 1325000.000) = 0 
    [1325000.000, 1350000.000) = 1 
    [1350000.000, 1375000.000) = 0 

  Percentiles, ns/op:
      p(0.0000) = 1192426.000 ns/op
     p(50.0000) = 1261471.000 ns/op
     p(90.0000) = 1337828.000 ns/op
     p(95.0000) = 1337828.000 ns/op
     p(99.0000) = 1337828.000 ns/op
     p(99.9000) = 1337828.000 ns/op
     p(99.9900) = 1337828.000 ns/op
     p(99.9990) = 1337828.000 ns/op
     p(99.9999) = 1337828.000 ns/op
    p(100.0000) = 1337828.000 ns/op


# JMH version: 1.37
# VM version: JDK 21.0.5, OpenJDK 64-Bit Server VM, 21.0.5+11-LTS
# VM invoker: /home/rafael/.sdkman/candidates/java/21.0.5-amzn/bin/java
# VM options: <none>
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: <none>
# Measurement: 1 iterations, single-shot each
# Timeout: 10 min per iteration
# Threads: 1 thread
# Benchmark mode: Single shot invocation time
# Benchmark: org.sample.ECDSABenchmark.benchmarkVerification

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 1 of 5
Iteration   1: 3332653.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 2 of 5
Iteration   1: 5931184.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 3 of 5
Iteration   1: 3627109.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 4 of 5
Iteration   1: 4299656.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 5 of 5
Iteration   1: 3694095.000 ns/op


Result "org.sample.ECDSABenchmark.benchmarkVerification":
  N = 5
  mean = 4176939.400 ±(99.9%) 4011284.918 ns/op

  Histogram, ns/op:
    [3000000.000, 3250000.000) = 0 
    [3250000.000, 3500000.000) = 1 
    [3500000.000, 3750000.000) = 2 
    [3750000.000, 4000000.000) = 0 
    [4000000.000, 4250000.000) = 0 
    [4250000.000, 4500000.000) = 1 
    [4500000.000, 4750000.000) = 0 
    [4750000.000, 5000000.000) = 0 
    [5000000.000, 5250000.000) = 0 
    [5250000.000, 5500000.000) = 0 
    [5500000.000, 5750000.000) = 0 

  Percentiles, ns/op:
      p(0.0000) = 3332653.000 ns/op
     p(50.0000) = 3694095.000 ns/op
     p(90.0000) = 5931184.000 ns/op
     p(95.0000) = 5931184.000 ns/op
     p(99.0000) = 5931184.000 ns/op
     p(99.9000) = 5931184.000 ns/op
     p(99.9900) = 5931184.000 ns/op
     p(99.9990) = 5931184.000 ns/op
     p(99.9999) = 5931184.000 ns/op
    p(100.0000) = 5931184.000 ns/op


# JMH version: 1.37
# VM version: JDK 21.0.5, OpenJDK 64-Bit Server VM, 21.0.5+11-LTS
# VM invoker: /home/rafael/.sdkman/candidates/java/21.0.5-amzn/bin/java
# VM options: <none>
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: <none>
# Measurement: 1 iterations, single-shot each
# Timeout: 10 min per iteration
# Threads: 1 thread
# Benchmark mode: Single shot invocation time
# Benchmark: org.sample.ECDSABenchmark.measureCpuUsage

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 1 of 5
Iteration   1: 539097.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 2 of 5
Iteration   1: 784045.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 3 of 5
Iteration   1: 504408.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 4 of 5
Iteration   1: 515416.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 5 of 5
Iteration   1: 523758.000 ns/op


Result "org.sample.ECDSABenchmark.measureCpuUsage":
  N = 5
  mean = 573344.800 ±(99.9%) 456160.602 ns/op

  Histogram, ns/op:
    [500000.000, 525000.000) = 3 
    [525000.000, 550000.000) = 1 
    [550000.000, 575000.000) = 0 
    [575000.000, 600000.000) = 0 
    [600000.000, 625000.000) = 0 
    [625000.000, 650000.000) = 0 
    [650000.000, 675000.000) = 0 
    [675000.000, 700000.000) = 0 
    [700000.000, 725000.000) = 0 
    [725000.000, 750000.000) = 0 
    [750000.000, 775000.000) = 0 

  Percentiles, ns/op:
      p(0.0000) = 504408.000 ns/op
     p(50.0000) = 523758.000 ns/op
     p(90.0000) = 784045.000 ns/op
     p(95.0000) = 784045.000 ns/op
     p(99.0000) = 784045.000 ns/op
     p(99.9000) = 784045.000 ns/op
     p(99.9900) = 784045.000 ns/op
     p(99.9990) = 784045.000 ns/op
     p(99.9999) = 784045.000 ns/op
    p(100.0000) = 784045.000 ns/op


# JMH version: 1.37
# VM version: JDK 21.0.5, OpenJDK 64-Bit Server VM, 21.0.5+11-LTS
# VM invoker: /home/rafael/.sdkman/candidates/java/21.0.5-amzn/bin/java
# VM options: <none>
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: <none>
# Measurement: 1 iterations, single-shot each
# Timeout: 10 min per iteration
# Threads: 1 thread
# Benchmark mode: Single shot invocation time
# Benchmark: org.sample.ECDSABenchmark.measureMemoryUsage

# Run progress: 100.00% complete, ETA 00:00:00
